,id,tweet,date,user_id,username,name,retweets_count,likes_count,reply_to,quote_url
534,1492946377290178564,@peritecno @jcgalindo_ @Women4Cyber_SP @TheBridge_Tech @bbva @sanitas @unicc_ict @EduvigisOrtiz @tima_soni Qué pena no poder asistir de manera presencial y poder conocer al resto de mentores y mentees,2022-02-13,1319221643634495489,aibot_cdh,AI_Bot,0,2,"[{'screen_name': 'peritecno', 'name': 'periciatecnologica', 'id': '981508377942659073'}, {'screen_name': 'jcgalindo_', 'name': 'Juan Carlos Galindo', 'id': '127555353'}, {'screen_name': 'Women4Cyber_SP', 'name': 'Women4Cyber_Spain', 'id': '1319233294198857728'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}, {'screen_name': 'bbva', 'name': 'BBVA', 'id': '16808626'}, {'screen_name': 'sanitas', 'name': 'Sanitas', 'id': '14975940'}, {'screen_name': 'unicc_ict', 'name': 'UN International Computing Centre', 'id': '624719284'}, {'screen_name': 'EduvigisOrtiz', 'name': 'Eduvigis Ortiz', 'id': '2819387949'}, {'screen_name': 'tima_soni', 'name': 'Tima Soni', 'id': '1460319072164499461'}]",
535,1492557029046632448,@uxbs_podcast El bootcamp de @TheBridge_Tech,2022-02-12,1488306026025783301,soyuxpuntocom,Miriam Sanchez,1,4,"[{'screen_name': 'uxbs_podcast', 'name': 'Cris | Product Designer', 'id': '1196567886917226496'}]",
556,1492085613713141760,"Hoy se celebra VLC Tech Women con motivo del #DiaDeLaMujeryLaNiñaEnLaCiencia, un evento en el que se hablará de inteligencia artificial, datos y el futuro de la mujer en la tecnología @AcmUpv @AcmWUpv  https://t.co/OhDBKHnsQQ ¡Promete ser muy interesante!👩‍💻",2022-02-11,1162694149956603904,thebridge_tech,The Bridge,1,0,[],
557,1491801710729195524,"Sevilla está llena de talentos digitales por descubrir ¿te animas a conocer las profesiones del futuro?🧑‍💻Ven al taller y conoce de la mano de @pagepersonnel los perfiles más demandados ¡Saca tus entradas!👉 2 de marzo, 19h.  https://t.co/5UMpplARdX",2022-02-10,1162694149956603904,thebridge_tech,The Bridge,1,1,[],
558,1490999359579643909,¡Feliz martes porque podemos anunciar que los Proptech Thursdays aterrizan en Madrid el 3 de marzo! 🎉Hemos creado estos eventos mensuales con la colaboración de @apicatalunya  y @TheBridge_Tech  y podéis reservar vuestras entradas en este enlace:  https://t.co/cHFFfDUA9Z,2022-02-08,1402182570314539009,thefringelabs,TheFringe/LABS,0,2,[],
559,1490973768667512835,Aún puedes solicitar una de las becas que otorgamos junto a @IndraCompany para la realización de un #bootcamp de Desarrollo Web Full-stack en @TheBridge_Tech 💻  Son 10 #becas dirigidas a personas con #discapacidad con formaciones #STEM 📲  https://t.co/ubL3GyycUt  https://t.co/KAzkvXPFkY,2022-02-08,589903453,funiversia,Fundación Universia,0,3,[],
560,1490430578633674756,Muchas ganas de hablar este martes con alumnos de @TheBridge_Tech acerca de como hacemos #DataScience #MachineLearning en Decathlon  https://t.co/asAw5W6uht  https://t.co/4HOtEnbx7P,2022-02-06,124512688,antoniolopezg,Antonio López,0,1,[],
561,1489249806249644040,Automatización y el Covid-19 en el horizonte del nuevo trabajador  https://t.co/aA3d4D199h #TalentoProfesional #TheBridge #Automatizacion @thebridge_tech,2022-02-03,720372640192405504,zoomtecnochile,Zoom Tecnologico,0,1,[],
562,1489181416818724864,¡Nos visita @DecathlonES ! Si te interesa la ciencia de datos y cómo se aplica a proyectos reales ¡Apúntate al evento! 👇 El 8 de febrero a las 17.30h 😉 #datascience #bestpractice #freeevent  https://t.co/pXyFXll3fa,2022-02-03,1162694149956603904,thebridge_tech,The Bridge,1,3,[],
563,1488811177928921089,"Cada vez se habla más de las ""soft skills"" y de lo importante que son para aplicar a posiciones tecnológicas ¡Descubre cuáles son en nuestro evento ""Soft Skills en tiempos de robots""! Saca tu entrada 👇  https://t.co/PfcDscwDtP",2022-02-02,1162694149956603904,thebridge_tech,The Bridge,0,0,[],
564,1488552725113618439,🔥 ¡Impulsa tu carrera profesional con los nuevos #BootCamps de la @encamarasevilla!  ✅Participa en el #OpenDay de los Bootcamps🚀 de Data Science y Desarrollo Web Full Stack con @TheBridge_Tech.  Más información en ⤵   https://t.co/CspTlfsJR8  https://t.co/ModB2H17pc,2022-02-01,106344840,camaradesevilla,Cámara de Comercio de Sevilla,2,2,[],
565,1488167222979801095,Aún puedes solicitar una de las becas que otorgamos junto a @FUniversia para la realización de un #bootcamp de Desarrollo Web Full-stack en @TheBridge_Tech 💻 Son 10 #becas dirigidas a personas con #discapacidad con formaciones #STEM 📲  https://t.co/wYjp06QE9c  https://t.co/OYCENTaRMr,2022-01-31,73355170,indracompany,Indra,2,6,[],
566,1486618465909854214,"@kenia913 @_JorgeSLL_ @ChemaCorbacho @InesSainzOf @CHANCE_es @TheBridge_Tech No es así. Hay una carrera universitaria llamada Ciencia de Datos y también postgrados, pero lo que ha hecho ella es un curso de 15 semanas que no require tener estudios previos, el único requisito haber cumplido 18 años… 15 semanas de curso y se autodefine como “Científica” 🤦🏻‍♀️",2022-01-27,1961523644,pumuckey,Pumuckey,0,0,"[{'screen_name': 'kenia913', 'name': 'kenia91', 'id': '998302016886792192'}, {'screen_name': '_JorgeSLL_', 'name': 'JorgeSLL', 'id': '1326843482'}, {'screen_name': 'ChemaCorbacho', 'name': 'JMCM 🇺🇦🇷🇺', 'id': '712392934'}, {'screen_name': 'InesSainzOf', 'name': 'Inés Sainz', 'id': '1442117452440113161'}, {'screen_name': 'CHANCE_es', 'name': 'CHANCE', 'id': '89436106'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}]",
567,1486398530243735553,"👏 @FUniversia, @IndraCompany y @TheBridge_Tech ponen en marcha programa de formación tecnológica gratuita para personas con discapacidad.  Lee más aquí 👉  https://t.co/8S1QiTK66I  https://t.co/I2gFpUMUnG",2022-01-26,1025174114535923712,soyvalor,Valor Compartido,0,1,[],
568,1485946677194371074,"📰@UniversiaES, @IndraCompany i @TheBridge_Tech signen un acord per a engegar un programa de #beques dirigit a persones amb discapacitat que compten amb estudis #STEM, als quals donaran accés a un bootcamp d'aprenentatge en Desenvolupament Web Full-stack   https://t.co/dd3G8smkNU  https://t.co/kwtYcCiyBV",2022-01-25,479678741,associacioacec,ACEC +,0,1,[],
569,1485581825401577472,¡Open Day Sevilla! Asiste al evento y conoce más sobre los bootcamps de #DataScience y #DesarrolloWebFullStack en nuestra nueva sede en la @ENCamaraSevilla @camaradesevilla ¿Estás pensando en acelerar tu carrera digital?  👩‍💻Saca ya tus entradas🚀 https://t.co/j6mTRz4NDB,2022-01-24,1162694149956603904,thebridge_tech,The Bridge,3,3,[],
570,1484832209567551489,"¡Inside The Bridge! ¡Emoción a flor de piel! Así reacciona Miriam Sánchez, la profe de UX/UI a los #proyectosfinales de los alumnos ¡Se puede decir que ya son UX/UI Designers! 😆  #uxui #bootcamp #clases #motivacion #palabrasraras  https://t.co/bU5ZaGcTPV",2022-01-22,1162694149956603904,thebridge_tech,The Bridge,1,1,[],
